,star_key
15044,140.50632_-23.9461
15049,293.33082_29.2998
15051,293.32233_30.70425
15052,290.80532_11.97913
15058,297.92309_2.51948
15060,297.32265_4.67241
15062,304.86878_-7.54766
15063,291.77705_1.38366
15064,307.72556_6.42933
15066,301.63018_15.98914
15068,305.06555_-7.41192
15071,327.24875_6.27818
15072,330.67119_11.99103
15081,327.57001_4.19457
15082,327.57001_4.19457
15087,322.3778_21.47453
15090,127.12806_-28.35925
15091,315.53195_7.05628
15092,317.55153_10.7389
15093,327.6657_10.46294
15094,315.02597_-5.09486
15111,286.03172_17.0032
15112,137.51835_-43.92496
15124,304.88271_-8.29852
15134,118.91366_-37.85771
15137,285.06224_34.25828
15141,311.30623_12.16761
15142,303.66706_30.77606
15145,130.39592_-22.1943
15152,301.08067_32.50162
15163,306.98883_37.14633
15164,302.76175_19.70675
15167,127.22262_-20.95046
15177,315.2529_29.70228
15178,132.06872_-47.11476
15180,300.76886_50.50775
15187,303.89385_24.52116
15190,297.98244_42.75453
15195,314.7517_47.54196
15201,312.86048_2.61627
15205,314.49449_19.27883
15211,118.05958_-29.71407
15244,335.51292_45.45734
15246,343.04149_35.44718
15248,341.76976_29.85199
15249,347.4928_18.39616
15252,336.14761_16.87886
15256,349.62296_24.88928
15258,348.99305_31.46275
15260,330.79502_18.88424
15264,281.6769_21.82832
15267,291.41813_38.67231
15268,123.17822_-42.93501
15269,284.05925_44.51837
15271,288.90228_49.37041
15275,288.15397_44.06882
15277,285.6793_50.24148
15279,133.1452_-50.0088
15282,289.60384_46.31491
15283,295.48658_51.01352
15285,285.6729_44.11675
15289,284.63519_40.71983
15290,122.27293_-37.06186
15291,292.6063_68.15459
15292,295.30752_38.88157
15293,299.61425_32.28717
15294,288.68872_41.15111
15296,281.48247_47.20783
15297,281.19473_47.49726
15299,310.44873_49.6469
15305,13.00092_34.7284
15308,4.52396_59.7662
15309,359.15197_36.21296
15313,331.31341_64.09814
15314,358.51513_37.02182
15317,325.22864_55.06675
15318,356.03839_26.42567
15322,33.13109_51.77878
15323,8.38626_61.86077
15324,141.10785_5.76606
15325,38.36917_56.02571
15326,31.04276_46.68785
15329,317.90014_68.40208
15332,21.80546_67.96686
15333,51.65727_40.81727
15334,355.43376_63.01884
15335,122.25747_-30.78794
15339,74.50438_48.30086
15345,66.24814_39.4606
15358,133.23861_-57.94062
15368,291.14844_67.52796
15372,110.73533_67.25266
15373,295.02566_46.95595
15385,288.84886_51.20904
15386,301.7525_50.34803
15388,265.37042_30.30378
15389,284.73912_49.59844
15390,290.42097_37.85166
15391,285.61545_50.13577
15395,284.02266_14.12202
15397,117.6711_-6.49494
15403,121.52622_-44.37508
15405,124.07368_-8.68658
15422,310.578_51.1865
15438,339.20508_16.82719
15448,128.47509_-20.94065
15452,329.69363_22.95281
15456,352.02433_23.74918
15459,133.40869_-40.5437
15462,319.2673_33.13804
15482,336.4643_15.85664
15484,292.0315_49.38864
15494,333.84756_46.30227
15499,355.78099_56.81005
15503,114.05073_-48.06349
15514,142.17345_-12.16716
15522,355.54008_31.79332
15540,355.9506_33.06724
15558,74.55233_9.99798
15561,2.95037_27.44282
15570,130.50564_3.71057
15572,3.95791_13.55762
15576,331.50316_39.29883
15581,108.12311_-24.95356
15592,154.27106_-25.2763
15593,81.92358_7.91852
15597,180.54622_-35.54861
15600,175.2563_-44.40415
15601,175.2563_-44.40415
15604,176.24994_-35.64056
15605,168.21286_-58.94243
15607,145.17436_-66.65449
15617,95.82791_0.88335
15622,48.02237_28.46468
15627,12.47106_60.94604
15640,105.94547_-30.72636
15651,113.45477_-61.29245
15656,330.84454_67.49868
15662,134.08809_-12.93487
15673,151.55755_3.94649
15677,322.7174_68.49529
15684,146.72453_-4.29824
15690,79.7241_47.54723
15695,123.88541_-31.55652
15704,86.9753_41.94233
15714,77.8693_37.92323
15721,60.4247_60.89137
15728,124.25013_-47.65195
15735,122.5194_63.82624
15737,96.51829_39.79458
15772,120.69393_-23.69673
15783,104.92268_-24.88388
15786,107.83334_-35.85052
15791,133.25514_-13.0507
15794,106.76743_-36.7708
15806,57.2658_-72.9473
15828,103.00276_-18.95443
15835,141.72282_-7.57925
15850,110.26104_-60.15548
15859,180.76427_-33.6655
15883,144.77363_-45.42618
15894,164.72455_-5.54754
15897,198.58223_-59.69225
15901,191.70282_-24.42739
15902,163.10104_-61.44686
15907,207.526_-40.8359
15916,154.90819_-9.80644
15938,150.15265_-34.68186
15960,166.42963_-5.07948
15971,158.22503_-34.98991
15991,225.83705_-35.23058
15993,160.06585_-8.51108
15994,160.06585_-8.51108
15995,160.06585_-8.51108
16006,161.7069_-9.39936
16012,280.50586_17.31093
16022,15.78859_35.38904
16056,305.87244_-44.0587
16065,158.9007_-5.18137
16070,315.42302_-10.40822
16073,44.11451_48.00899
16074,197.31712_-60.30844
16092,138.38301_-69.30469
16100,314.57544_-35.79662
16101,167.99086_-39.32811
16102,6.61359_-56.34428
16108,343.57238_-43.01023
16113,168.99843_-36.45941
16124,164.58656_-36.85811
16126,230.41241_-67.20655
16135,160.55876_-3.835
16136,244.02137_-60.03801
16155,276.19124_-60.78452
16179,155.436_-17.22436
16212,167.88543_-22.07278
16214,328.51748_-38.37742
16223,169.43886_-19.05478
16227,348.94903_-10.84974
16228,352.71393_-11.07736
16229,350.91705_-1.18918
16230,353.95435_0.4447
16232,346.62639_-5.04346
16244,352.94917_-17.44846
16263,21.60242_4.31734
16270,70.14938_25.00981
16272,116.57861_30.77666
16274,147.22156_8.97404
16275,164.18939_9.67395
16276,106.48675_11.77244
16281,254.24204_-68.70985
16282,310.2917_3.6383
16289,147.00559_-48.32075
16294,173.46914_12.45109
16295,344.83503_52.0668
16300,149.22581_-33.7994
16323,95.86258_25.54329
16324,65.83953_24.89732
16333,124.2749_8.24882
16344,77.38358_-64.02608
16358,92.09204_33.73246
16366,68.17899_-39.79087
16367,68.17899_-39.79087
16368,68.17899_-39.79087
16371,55.25593_13.51919
16372,63.92834_29.16654
16379,308.16053_40.77844
16382,295.49671_42.53793
16389,71.11_16.51858
16391,52.88885_22.43482
16395,54.27432_19.4996
16397,94.20643_24.59583
16402,76.24195_43.25896
16410,97.42517_65.73176
16416,97.09572_-65.57862
16417,97.09572_-65.57862
16418,97.09572_-65.57862
16419,97.09572_-65.57862
16427,315.21364_48.80327
16430,64.52165_-53.80127
16440,273.7889_50.86274
16464,91.08999_-55.31154
16466,357.80217_-50.86986
16467,249.91015_20.74306
16477,272.7975_5.98205
16481,274.37327_-3.38106
16482,280.6873_5.93766
16483,269.57207_5.76137
16485,270.44418_-2.97098
16494,291.06368_0.74601
16495,295.28723_41.222
16533,124.7487_-65.27809
16538,343.17674_54.14099
16550,324.14517_52.75874
16561,307.65352_57.8225
16578,236.05424_58.55369
16592,244.73847_19.17581
16604,136.23891_-18.50267
16613,348.49479_8.76108
16615,147.97054_2.11665
16626,94.16744_-62.6484
16637,128.14418_-36.34682
16641,268.66532_3.68699
16671,304.09736_11.82968
16700,305.11342_12.30894
16714,113.88333_-36.38696
16732,299.48569_41.11839
16737,146.89171_-7.33087
16759,149.82367_-27.39282
16762,312.40526_9.84568
16781,154.6449_-11.7178
16782,154.6449_-11.7178
16793,159.40932_-40.88826
16796,315.77149_46.24188
16804,160.88964_-44.62182
16811,288.67018_55.35458
16827,165.69048_-16.40644
16828,165.69048_-16.40644
16843,340.13659_33.82368
16854,90.64367_-0.57711
16883,140.39938_-60.28117
16891,352.34549_53.6167
16894,140.05679_-53.11968
16916,165.39937_-23.86095
16935,296.81369_47.52654
16936,297.06983_40.5252
16940,294.67415_42.0756
16942,298.48283_46.79364
16947,208.90145_-6.13608
16948,207.07829_-11.58899
16949,185.32468_-52.84082
16951,214.05958_-19.54231
16952,256.53756_-10.41301
16953,206.8462_-6.13934
16954,245.44055_-23.54827
16958,173.95742_-29.15606
16959,174.00987_-29.54336
16960,176.29905_-42.06396
16963,190.03656_-44.31208
16964,190.03656_-44.31208
16972,166.07474_-47.8215
16973,194.4681_-39.75806
16974,194.4681_-39.75806
16976,78.16519_-53.74344
16978,195.35976_-27.52223
16981,193.55246_-46.58772
16982,164.11389_-72.98517
16986,190.15196_-19.28435
16987,203.7582_-17.5035
16988,164.79998_-59.23397
16989,178.578_-37.55336
16990,178.578_-37.55336
16994,190.6188_-30.63982
16995,176.73883_-22.56301
16996,183.92036_-18.91034
16998,159.34122_-63.65569
17013,107.13395_-68.36878
17016,83.98655_-67.45959
17025,125.64503_-19.25461
17036,72.69401_-60.90546
17037,99.71462_-53.1076
17038,155.87194_-43.83492
17039,155.87194_-43.83492
17040,116.01048_-36.9965
17041,74.28679_-66.39033
17042,214.68301_-20.27544
17043,192.18957_-47.61368
17044,208.92801_-32.15971
17045,209.61585_-23.27757
17046,217.6092_-46.15952
17047,217.6092_-46.15952
17049,222.16547_-57.58887
17050,208.85675_-21.20786
17053,210.19357_-30.58361
17057,84.08163_-54.1912
17058,145.64547_-62.47589
17061,225.07988_-24.4542
17062,225.07988_-24.4542
17064,203.16664_-38.84595
17065,166.97988_-61.14625
17066,198.13284_-45.59057
17070,19.46114_0.34697
17071,24.17272_-31.6708
17072,26.37688_-51.29682
17074,24.2161_-39.14258
17075,28.7158_-29.42171
17092,77.54659_-57.58668
17094,108.56802_-74.97053
17095,53.17898_-51.78853
17097,74.73763_-50.62742
17108,94.16447_-13.98734
17110,104.47988_5.74803
17111,89.16524_14.78558
17113,93.92103_11.83262
17115,101.69386_-6.14478
17117,96.66604_13.29938
17118,106.64978_-53.54643
17120,93.1223_-16.79204
17121,86.73823_-11.23534
17124,94.20565_-2.92914
17125,89.15458_10.55176
17126,98.59774_8.41362
17127,104.48071_-9.92485
17133,89.37127_-83.12973
17134,89.37127_-83.12973
17137,262.18341_-62.84038
17139,251.36253_-71.83959
17140,290.23794_-82.55979
17143,234.57232_-80.80343
17145,48.72609_-44.96186
17146,68.80377_-51.39656
17147,105.95665_-60.29749
17151,110.31249_-73.45323
17153,110.89043_-79.50419
17158,89.73077_-79.74337
17159,112.59924_-71.59546
17167,96.2482_-59.80457
17169,58.89684_-2.50595
17174,76.64962_-20.24561
17176,63.8111_14.94484
17178,92.83391_-51.46662
17181,79.10185_-15.51269
17182,70.3751_14.81553
17185,67.55249_5.29843
17186,61.94106_-25.2088
17187,76.08184_-20.73134
17188,75.36084_-22.38214
17189,79.43243_-0.37012
17191,114.01246_4.71512
17193,127.17833_4.03855
17194,117.7125_-21.01574
17196,109.1069_-8.32973
17197,109.05628_-9.89347
17198,123.39225_-1.98279
17199,117.08402_-57.23631
17200,116.91429_11.9808
17201,115.13669_2.09859
17203,107.42144_-11.32888
17204,115.28039_-26.07094
17208,117.47024_-16.02341
17209,105.06307_-2.34745
17212,114.4208_-7.33674
17213,117.11323_-28.20483
17214,106.40506_-11.97986
17216,104.87593_-4.81217
17217,111.64402_7.01633
17219,100.9257_-30.49197
17220,113.42404_-30.99605
17226,115.04633_-9.08427
17227,110.81144_5.56285
17228,119.34995_-19.51602
17229,121.31952_-59.5798
17232,53.65112_20.59902
17233,53.65112_20.59902
17234,53.65112_20.59902
17245,170.14086_-4.807
17263,178.16113_-3.09491
17264,178.16113_-3.09491
17276,171.23595_-2.08516
17277,171.23595_-2.08516
17278,171.23595_-2.08516
17279,171.23595_-2.08516
17280,171.23595_-2.08516
17289,184.60213_-0.55129
17296,168.93668_0.48806
17324,167.1712_1.57745
17325,167.1712_1.57745
17331,183.72036_1.96817
17332,183.72036_1.96817
17333,183.72036_1.96817
17334,183.72036_1.96817
17340,185.18809_2.28238
17354,177.23439_2.80756
17355,177.23439_2.80756
17375,175.09722_4.55743
17378,168.54278_4.98812
17379,168.54278_4.98812
17380,168.54278_4.98812
17381,168.54278_4.98812
17391,169.48365_5.98829
17392,169.48365_5.98829
17394,175.20675_6.13481
17395,175.20675_6.13481
17396,175.20675_6.13481
17415,170.89314_7.9346
17416,174.65694_7.95956
17417,99.18428_21.65157
17418,99.18428_21.65157
17435,97.77467_17.70119
17469,99.38055_26.78645
17470,99.38055_26.78645
17471,99.38055_26.78645
17472,98.04752_27.21975
17473,98.04752_27.21975
17494,243.32873_-27.73406
17507,246.49125_-26.01047
17508,244.17203_-25.98057
17516,242.63171_-25.26726
17524,247.13703_-24.79873
17525,247.13703_-24.79873
17526,247.13703_-24.79873
17535,252.24384_-23.8915
17540,243.99688_-23.49353
17541,246.39614_-23.40531
17548,240.33978_-22.62421
17549,240.50159_-22.35673
17551,241.82405_-22.06026
17562,239.41855_-20.98317
17566,249.555_-20.47634
17567,249.555_-20.47634
17569,238.77131_-20.4356
17585,242.60997_-19.66417
17598,253.16045_-19.1617
17599,253.16045_-19.1617
17600,253.16045_-19.1617
17601,253.16045_-19.1617
17616,245.8522_-17.29098
17628,247.33889_-15.64675
17652,340.07628_-15.43641
17679,341.24046_-13.90112
17696,335.64888_-13.0197
17743,337.61784_-7.97246
17744,337.61784_-7.97246
17745,337.61784_-7.97246
17746,337.61784_-7.97246
17747,337.61784_-7.97246
17773,95.63073_17.33597
17788,64.32528_13.80483
17789,64.32528_13.80483
17790,64.32528_13.80483
17799,58.01866_15.63537
17800,58.01866_15.63537
17839,65.859_19.02748
17840,65.859_19.02748
17841,65.859_19.02748
17842,64.64498_19.17904
17843,64.64498_19.17904
17844,64.64498_19.17904
17845,64.64498_19.17904
17853,55.45362_19.70603
17857,61.76432_20.2806
17869,60.90376_22.24911
17884,56.87281_24.28814
17887,57.42624_24.46281
17936,135.54534_11.60659
17938,137.34538_11.68534
17941,132.82492_11.76505
17943,130.92552_11.78264
17944,136.49572_11.81969
17949,130.6353_11.98279
17952,137.5252_12.02815
17964,136.53342_12.09184
17965,130.16403_12.09537
17966,133.05707_12.10941
17968,132.86372_12.1278
17969,132.86434_12.12783
17971,132.63721_12.13934
17981,130.48876_12.39944
17983,135.69827_12.43328
17984,130.36941_12.44654
17985,130.21539_12.44861
17986,131.51574_12.67674
17991,131.74143_12.9991
17995,131.64132_13.0491
17999,129.97856_13.27547
18002,131.69171_13.47934
18003,136.04977_13.48551
18004,135.27427_13.50927
18006,137.09417_13.62259
18008,130.88218_13.63865
18011,130.25114_13.67653
18012,129.64792_13.70665
18020,131.12902_14.0265
18022,124.74536_14.1568
18030,137.09464_14.40059
18032,133.88595_14.54475
18033,133.88708_14.54768
18034,138.32885_14.60688
18037,134.02843_14.64292
18043,130.41764_14.80151
18048,131.71699_14.84212
18049,134.67896_14.88599
18050,130.9461_14.90739
18051,133.83803_14.96454
18053,130.17534_14.98393
18055,134.32718_15.08218
18065,129.75879_15.25841
18066,134.36286_15.39944
18067,129.95617_15.42021
18069,136.03645_15.43494
18075,124.4926_15.98792
18076,124.4926_15.98792
18077,124.4926_15.98792
18078,131.27347_15.98996
18081,130.13441_16.15918
18084,132.48896_16.20364
18102,130.74576_16.52602
18110,133.13487_16.80908
18111,133.13413_16.81026
18114,132.52929_16.86103
18115,131.3535_16.89578
18134,129.0676_17.38159
18135,129.0676_17.38159
18136,129.0676_17.38159
18137,129.55463_17.42245
18140,135.93478_17.45168
18145,132.66742_17.52488
18146,132.66742_17.52488
18149,130.41021_17.63997
18150,130.41021_17.63997
18151,130.41021_17.63997
18152,130.41021_17.63997
18153,130.41021_17.63997
18154,130.41021_17.63997
18155,131.30582_17.64208
18158,137.46993_17.71594
18161,126.13755_17.76196
18164,136.01996_17.85699
18165,132.50836_17.87417
18166,132.50588_17.87454
18167,135.6303_17.90212
18170,134.64377_18.04811
18171,130.34122_18.13393
18172,129.95497_18.13517
18192,137.46054_18.82977
18193,137.09464_18.87943
18200,129.78863_18.95188
18201,131.64811_19.01858
18203,130.8729_19.03218
18205,130.96247_19.03406
18206,130.80717_19.0369
18209,133.48256_19.15906
18216,129.69114_19.2378
18224,132.71336_19.35727
18237,130.66417_19.41436
18238,130.66417_19.41436
18239,130.66417_19.41436
18241,132.71487_19.56225
18242,130.10876_19.68642
18243,130.08629_19.68668
18245,129.66355_19.6944
18250,132.70751_19.8101
18253,129.97753_19.82191
18265,129.92498_20.29581
18268,127.87431_20.41037
18269,127.87431_20.41037
18271,135.58524_20.43031
18272,133.27895_20.45889
18273,127.28289_20.57024
18274,137.51237_20.5938
18275,127.9353_20.6637
18277,136.77432_20.69031
18282,128.17855_20.87774
18283,127.85824_20.91663
18288,137.31732_21.00256
18290,137.48533_21.0715
18292,134.88948_21.16949
18293,133.61605_21.28729
18294,137.93161_21.29099
18298,127.77712_21.39801
18300,133.4259_21.45052
18301,133.45388_21.49119
18302,128.64126_21.55308
18303,136.05283_21.56291
18304,133.28841_21.6904
18307,135.96456_21.7455
18308,127.60438_21.74696
18309,137.18787_21.76524
18316,137.27942_22.20301
18317,133.31087_22.21887
18318,133.31087_22.21887
18320,128.70205_22.32533
18321,133.42082_22.34415
18322,128.27916_22.35819
18342,134.21301_23.33044
18343,133.3328_23.53175
18344,135.22566_23.6102
18345,135.80504_23.77158
18346,131.92992_23.77505
18349,129.57034_24.51202
18351,130.27209_24.54243
18352,132.93022_24.61722
18353,131.59605_24.75694
18355,133.87585_25.02055
18358,130.41227_25.18266
18362,130.1406_25.31819
18369,207.20612_-17.6099
18370,207.20612_-17.6099
18371,207.20612_-17.6099
18372,207.20612_-17.6099
18373,207.20612_-17.6099
18374,207.20612_-17.6099
18410,202.33138_-14.35944
18411,202.33138_-14.35944
18440,202.48875_-12.73477
18466,204.44144_-11.19221
18467,204.44144_-11.19221
18482,205.44451_-10.86255
18483,205.44451_-10.86255
18484,205.44451_-10.86255
18485,205.44451_-10.86255
18486,205.44451_-10.86255
18487,205.44451_-10.86255
18488,205.44451_-10.86255
18489,205.44451_-10.86255
18490,205.44451_-10.86255
18501,200.29037_-9.94919
18502,200.29037_-9.94919
18544,204.22151_-7.31806
18545,204.22151_-7.31806
18546,204.22151_-7.31806
18547,204.22151_-7.31806
18558,207.3819_-6.32417
18559,207.3819_-6.32417
18560,207.38485_-6.32279
18591,286.85181_-27.79231
18592,286.85181_-27.79231
18734,18.83065_3.83851
18762,16.7615_6.5888
18767,13.43215_7.99529
18768,13.43215_7.99529
18769,13.43215_7.99529
18830,129.40246_14.61213
18847,189.5749_-5.24462
18848,189.5749_-5.24462
18869,349.98674_-8.90506
18873,348.03876_-8.29213
18879,352.08651_-5.77785
18880,352.08651_-5.77785
18954,159.38908_11.84275
18979,228.24824_-16.72465
18980,228.24824_-16.72465
18981,228.24824_-16.72465
18988,140.59734_14.53668
18989,139.73842_15.19041
18991,140.51491_15.80783
18996,140.86192_17.38965
18997,139.98166_17.5099
18998,140.23934_18.04781
19000,139.40472_19.16007
19001,139.11_19.42359
19002,140.40541_20.72701
19004,141.15688_20.82911
19005,139.65653_21.35584
19006,140.70239_21.61482
19007,139.57215_21.65378
19009,136.26754_23.73529
19011,136.19638_24.40278
19012,136.30267_24.41254
19013,136.07281_24.42578
19015,137.30188_25.07108
19019,131.65_19.01389
19020,130.20016_19.6859
19021,134.71885_21.0748
19022,134.71885_21.0748
19023,134.71885_21.0748
19024,134.71885_21.0748
19025,134.71885_21.0748
19052,99.89799_25.4824
19053,99.89799_25.4824
19054,99.89799_25.4824
19055,99.89799_25.4824
19056,99.89799_25.4824
19057,99.89799_25.4824
19058,99.89799_25.4824
19059,99.89799_25.4824
19060,99.89799_25.4824
19061,100.84801_27.25218
19062,100.84801_27.25218
19063,100.84801_27.25218
19064,100.84801_27.25218
19065,100.84801_27.25218
19066,100.84801_27.25218
19067,100.84801_27.25218
19068,100.84801_27.25218
19069,100.84801_27.25218
19070,100.84801_27.25218
19071,100.84801_27.25218
19072,289.40076_-22.39001
19073,289.40076_-22.39001
19074,289.40076_-22.39001
19075,289.40076_-22.39001
19076,289.40076_-22.39001
19077,289.40076_-22.39001
19078,289.2024_-19.35592
19079,289.2024_-19.35592
19080,289.2024_-19.35592
19081,289.2024_-19.35592
19082,289.2024_-19.35592
19083,289.2024_-19.35592
19084,291.4787_-23.20282
19085,291.4787_-23.20282
19086,291.4787_-23.20282
19087,291.4787_-23.20282
19088,290.81017_-20.16638
19089,290.81017_-20.16638
19090,290.81017_-20.16638
19091,290.81017_-20.16638
19092,290.81017_-20.16638
19093,290.81017_-20.16638
19094,183.47247_-0.39344
19095,183.47247_-0.39344
19096,183.47247_-0.39344
19097,183.47247_-0.39344
19098,183.47247_-0.39344
19099,183.47247_-0.39344
19100,183.47247_-0.39344
19101,183.47247_-0.39344
19102,183.47247_-0.39344
19103,183.47247_-0.39344
19104,183.47247_-0.39344
19105,183.47247_-0.39344
19106,183.47247_-0.39344
19107,183.47247_-0.39344
19108,183.47247_-0.39344
19109,183.47247_-0.39344
19110,183.47247_-0.39344
19111,183.47247_-0.39344
19112,231.74205_-16.509
19113,231.74205_-16.509
19117,8.74015_4.38072
19118,8.74015_4.38072
19119,8.74015_4.38072
19120,8.74015_4.38072
19121,8.74015_4.38072
19122,8.74015_4.38072
19123,8.74015_4.38072
19124,8.74015_4.38072
19125,8.74015_4.38072
19126,8.74015_4.38072
19127,8.74015_4.38072
19128,8.74015_4.38072
19129,8.74015_4.38072
19130,8.74015_4.38072
19132,8.74015_4.38072
19134,8.74015_4.38072
19135,8.74015_4.38072
19136,8.74015_4.38072
19137,8.74015_4.38072
19138,8.74015_4.38072
19139,8.74015_4.38072
19140,8.74015_4.38072
19141,8.74015_4.38072
19142,8.74015_4.38072
19143,8.74015_4.38072
19144,8.74015_4.38072
19145,8.74015_4.38072
19146,8.74015_4.38072
19151,140.33908_14.36787
19152,140.33908_14.36787
19153,140.33908_14.36787
19154,140.33908_14.36787
19155,154.6711_10.12885
19156,154.6711_10.12885
19157,154.6711_10.12885
19158,154.6711_10.12885
19159,154.6711_10.12885
19160,154.6711_10.12885
19161,353.95435_0.4447
19162,353.95435_0.4447
19163,353.95435_0.4447
19164,353.95435_0.4447
19165,353.95435_0.4447
19186,172.12165_1.69062
19187,172.12165_1.69062
19188,172.12165_1.69062
19189,172.12165_1.69062
19190,172.12165_1.69062
19191,172.12165_1.69062
19192,172.12165_1.69062
19193,172.12165_1.69062
19206,130.34391_18.93382
19207,130.34391_18.93382
19208,130.34391_18.93382
19209,130.34391_18.93382
19210,130.34391_18.93382
19211,130.34391_18.93382
19212,130.34391_18.93382
19213,130.0559_19.77875
19214,130.0559_19.77875
19215,129.63666_19.77372
19216,129.63666_19.77372
19217,129.63666_19.77372
19218,129.63666_19.77372
19219,129.63666_19.77372
19220,129.63666_19.77372
19221,129.63666_19.77372
19222,129.63666_19.77372
19223,125.4203_13.49751
19224,125.4203_13.49751
19225,125.4203_13.49751
19226,125.4203_13.49751
19227,125.4203_13.49751
19228,125.4203_13.49751
19229,125.4203_13.49751
19230,125.4203_13.49751
19231,125.4203_13.49751
19232,125.4203_13.49751
19233,125.4203_13.49751
19249,169.04183_1.98668
19250,169.04183_1.98668
19251,169.04183_1.98668
19252,169.04183_1.98668
19262,59.89031_21.29853
19263,59.89031_21.29853
19264,59.89031_21.29853
19265,59.89031_21.29853
19266,59.89031_21.29853
19267,59.89031_21.29853
19268,59.89031_21.29853
19269,59.89031_21.29853
19270,59.89031_21.29853
19277,127.88291_11.92226
19278,127.88291_11.92226
19279,127.88291_11.92226
19280,127.88291_11.92226
19281,127.88291_11.92226
19282,127.88291_11.92226
19283,127.88291_11.92226
19284,127.88291_11.92226
19285,127.88291_11.92226
19286,127.88291_11.92226
19298,336.15234_-11.57932
19299,336.15234_-11.57932
19300,336.15234_-11.57932
19301,336.15234_-11.57932
19302,133.85573_10.46922
19303,133.85573_10.46922
19304,133.85573_10.46922
19305,133.85573_10.46922
19306,133.85573_10.46922
19307,133.85573_10.46922
19308,133.85573_10.46922
19309,133.85573_10.46922
19310,133.85573_10.46922
19311,133.85573_10.46922
19312,133.85573_10.46922
19313,133.85573_10.46922
19314,133.85573_10.46922
19315,132.12686_15.6559
19316,132.12686_15.6559
19317,132.00987_16.90177
19318,132.00987_16.90177
19319,132.00987_16.90177
19320,132.00987_16.90177
19321,132.00987_16.90177
19322,132.00987_16.90177
19323,173.1919_2.24468
19324,173.1919_2.24468
19325,173.1919_2.24468
19326,173.1919_2.24468
19327,173.1919_2.24468
19328,173.1919_2.24468
19329,126.93666_17.57933
19330,126.93666_17.57933
19331,126.93666_17.57933
19332,126.93666_17.57933
19333,126.93666_17.57933
19334,126.93666_17.57933
19335,126.93666_17.57933
19336,126.93666_17.57933
19337,126.93666_17.57933
19338,126.93666_17.57933
19339,126.93666_17.57933
19340,126.47622_20.35934
19341,126.47622_20.35934
19342,126.47622_20.35934
19343,126.47622_20.35934
19344,126.47622_20.35934
19345,126.47622_20.35934
19346,126.47622_20.35934
19347,126.47622_20.35934
19348,134.44414_21.45327
19349,134.44414_21.45327
19350,134.44414_21.45327
19351,134.44414_21.45327
19352,134.44414_21.45327
19353,134.44414_21.45327
19354,134.44414_21.45327
19355,134.44414_21.45327
19356,133.64105_23.13295
19357,133.64105_23.13295
19358,133.64105_23.13295
19359,133.64105_23.13295
19360,133.64105_23.13295
19361,133.64105_23.13295
19362,133.64105_23.13295
19363,204.14188_-14.94782
19364,203.5467_-13.57697
19365,203.5467_-13.57697
19366,203.5467_-13.57697
19367,203.5467_-13.57697
19368,203.5467_-13.57697
19369,203.5467_-13.57697
19370,203.5467_-13.57697
19371,207.07829_-11.58899
19372,207.07829_-11.58899
19373,207.07829_-11.58899
19374,207.07829_-11.58899
19375,207.07829_-11.58899
19376,207.07829_-11.58899
19377,204.43767_-8.59709
19378,204.43767_-8.59709
19379,204.43767_-8.59709
19380,289.14855_-25.64632
19381,289.14855_-25.64632
19382,170.15548_2.50275
19383,170.15548_2.50275
19384,170.15548_2.50275
19385,290.27054_-19.69087
19386,290.27054_-19.69087
19387,290.27054_-19.69087
19388,182.7514_-9.76524
19389,182.7514_-9.76524
19390,182.7514_-9.76524
19391,182.7514_-9.76524
19392,182.7514_-9.76524
19393,182.7514_-9.76524
19394,182.7514_-9.76524
19401,70.14938_25.00981
19402,70.14938_25.00981
19403,70.14938_25.00981
19404,70.14938_25.00981
19405,70.14938_25.00981
19406,70.14938_25.00981
19407,70.14938_25.00981
19408,70.14938_25.00981
19409,67.41286_22.88257
19410,67.41286_22.88257
19411,67.41286_22.88257
19412,67.41286_22.88257
19413,67.41286_22.88257
19414,67.41286_22.88257
19415,67.41286_22.88257
19416,67.41286_22.88257
19417,67.41286_22.88257
19418,67.41286_22.88257
19419,67.41286_22.88257
19420,67.41286_22.88257
19421,186.87043_-6.19522
19422,186.87043_-6.19522
19423,348.94903_-10.84974
19424,348.94903_-10.84974
19425,348.94903_-10.84974
19426,348.94903_-10.84974
19427,348.94903_-10.84974
19428,348.94903_-10.84974
19429,348.94903_-10.84974
19430,348.94903_-10.84974
19431,348.94903_-10.84974
19432,348.94903_-10.84974
19433,348.94903_-10.84974
19434,348.94903_-10.84974
19435,348.94903_-10.84974
19436,348.94903_-10.84974
19437,348.94903_-10.84974
19438,348.94903_-10.84974
19439,348.94903_-10.84974
19440,348.94903_-10.84974
19441,289.06671_-17.91071
19442,289.06671_-17.91071
19443,289.06671_-17.91071
19444,289.06671_-17.91071
19445,289.06671_-17.91071
19446,178.05687_2.59412
19447,178.05687_2.59412
19448,178.05687_2.59412
19449,178.05687_2.59412
19450,178.05687_2.59412
19451,188.13732_-9.60761
19452,188.13732_-9.60761
19453,188.13732_-9.60761
19454,188.13732_-9.60761
19455,188.13732_-9.60761
19456,350.91705_-1.18918
19457,350.91705_-1.18918
19458,350.91705_-1.18918
19459,350.91705_-1.18918
19460,350.91705_-1.18918
19461,350.91705_-1.18918
19462,350.91705_-1.18918
19463,130.0267_19.09234
19464,130.0267_19.09234
19465,130.0267_19.09234
19466,130.0267_19.09234
19467,130.0267_19.09234
